0	1	2	3	4	5	6	7
704	10171	4969	7473	5421	2998	6802	12594
1446	3944	4077	12374	6278	8327	7322	6815
13338	12991	11901	13324	1329	10664	10977	12172
13098	7448	10353	10919	10228	5262	1883	2065
14790	11622	14979	7714	11075	10116	4303	12728
11078	14735	3834	1631	12624	6355	13171	680
10902	12904	1250	4075	13757	5567	3605	12137
740	14779	13720	13593	1097	13632	7539	10660
10297	10330	14384	4479	3665	9169	1983	6605
13862	9008	3204	10551	13712	5354	11325	8237
9260	15330	4816	1839	8225	9993	9362	14465
11700	7025	3071	5471	14377	7281	6051	13894
1200	7095	14713	380	2523	4124	8868	7375
5469	12281	3152	6499	12216	2911	2649	4290
10373	8323	5391	1501	12103	12659	7940	3170
2691	4065	7011	8537	1698	172	10940	11852
1466	9570	13146	14814	22	13482	3362	15360
6174	1078	11840	2000	3561	14991	6637	13509
13212	684	8816	13286	12549	13492	4806	13481
6623	7977	36	11977	5433	9830	345	2528
6725	5827	2815	1862	856	4130	10130	13125
15194	15290	9842	7656	8807	1960	9146	12166
14772	13098	8332	9679	1421	5029	7112	14951
12464	11606	12685	12970	11844	6731	9999	4543
2994	4441	5882	10734	6726	14266	93	7824
397	9973	12246	14134	5891	5511	10182	12302
15011	6785	11431	9179	14418	4233	6722	11672
10741	8878	5919	10399	1616	15260	4979	7378
9873	1452	7363	13694	277	14322	1965	9432
14243	11760	1803	3809	4009	271	3989	3868
14274	12051	4933	2771	15279	6427	2648	8566
11159	5082	14969	793	798	2862	14800	6960
9777	2932	6511	4046	9799	12791	4931	10897
3346	14784	343	3632	14275	8972	12455	9693
13458	12227	7766	9454	3779	9396	15168	1791
822	1753	13970	11725	6815	6646	933	9651
5284	3997	11699	9220	12090	12102	9290	13898
4447	14550	11934	2681	749	11981	3734	8641
8822	1979	7794	704	6233	12553	4867	6530
14849	14151	4020	3014	9555	9761	13896	3234
1936	7165	9161	13605	788	2223	4456	2746
14638	9729	12811	2640	10332	7974	13977	6035
1902	10180	3836	9026	5124	8213	13056	11106
14757	6827	14105	5968	15363	12340	3163	4707
8365	9750	116	7867	4605	139	6431	8628
14508	7974	1911	5697	4511	8884	6868	7916
8892	3431	11668	6777	5597	101	10517	7691
11781	9521	10247	8136	1573	3884	6185	14444
11425	5305	1640	15004	7794	5179	6886	12619
11553	13568	14613	5214	8485	8199	534	10936
8753	11972	2422	1592	9451	3781	12978	3603
3128	407	10634	8114	6269	6596	4683	11637
10564	5466	7273	3538	12541	13330	7315	3023
6768	4917	8113	13753	92	7011	7892	13386
4618	14541	3451	14361	12205	8457	8109	4657
13427	11836	2756	8937	12015	1103	11751	2536
3820	7409	13026	1088	14759	9330	12271	8570
598	11462	10518	14218	5922	10349	4585	8631
13553	6093	12119	1601	9872	6787	13891	10562
12705	111	15356	11172	10892	2040	15187	1237
1747	10802	12257	1128	7248	10644	13523	12862
13220	5983	15084	13374	15360	7036	7618	4224
3011	13120	2190	3167	14837	8757	12441	11720
5750	15397	12876	10159	8771	8495	3670	3192
9320	9177	8645	8329	4284	8493	10854	13892
9553	6224	2583	4530	11188	10155	1798	3613
896	5628	7733	5269	11770	4702	1183	9249
3260	11388	7806	14242	7551	12739	1788	3363
13351	1800	12964	8229	3972	14746	1005	4781
12203	1462	8114	10315	6920	10881	13952	5749
6289	11084	119	970	2137	13049	105	11870
8227	692	579	104	11714	13305	7820	5550
2797	10135	10186	6656	14236	171	10059	13970
5067	12270	7909	3583	5351	8135	11568	14046
14997	15275	11159	386	7161	1903	6063	449
4721	946	9266	9745	8317	13572	6846	5676
10558	14888	750	4067	12269	1381	8466	11027
14132	11623	682	13094	4021	3419	10953	14572
10629	5744	3899	1126	4859	8662	10004	3892
11837	3312	12132	8023	3177	1330	12150	2390
2184	13600	8283	9242	13914	2974	2268	2622
7854	8663	11137	2178	8593	10016	13378	8784
730	12737	11246	9328	4747	6431	1702	9489
13309	6633	4140	2363	380	1869	11949	3255
5139	11910	14220	9621	11241	10376	6437	8663
11384	4063	5884	14299	7308	5180	8236	11108
6640	278	12372	9885	6525	5790	1030	15265
14488	182	5320	11440	5238	9850	3448	6716
6482	6946	11709	4791	3468	14746	7818	11861
12205	2528	8004	3965	1425	5297	7240	4965
11434	4900	13289	13850	233	9587	6757	8538
11993	1153	10446	12545	8851	8868	15038	5782
8441	10632	5318	10986	9119	6544	1661	7214
4227	389	934	788	14045	12492	585	13637
7656	11345	9109	8692	2683	10024	8885	10573
4840	14193	10828	1842	938	1954	2001	4978
10130	8703	5583	11864	4940	1478	13151	2942
11481	15304	5203	6077	5018	5507	7981	3328
14566	4892	3511	7682	4320	11070	9294	6222
9499	11129	8885	8976	10622	9105	8278	4331
7585	6638	9894	10242	14459	6386	13898	10472
5387	2759	11965	7463	9581	8181	9365	6948
1535	8608	11830	13627	12641	9969	13184	6369
15145	5092	5942	12649	9359	8276	9136	4702
3847	6402	12317	13139	5346	7036	2035	9251
10576	3954	442	4920	4942	14920	10866	11435
11341	9646	14180	9982	11351	11239	2312	11783
10810	10826	6823	794	1031	7458	10304	15297
14524	55	10049	15403	5515	1366	3355	972
8610	8732	7427	14887	11768	14571	1668	10201
12085	1743	12116	442	6583	3203	7161	10981
356	9429	6876	4284	700	4292	4404	8492
14164	4714	13587	6970	9513	6985	622	1843
793	2069	637	7436	5510	12592	12682	13878
2022	10390	8896	14540	8929	1219	6496	11613
12856	2288	10255	9844	6729	10038	14724	1061
14152	6270	12764	10632	3732	4651	3368	679
4770	9493	3782	5861	351	4655	4210	12237
4086	10601	1823	15240	10585	5691	2281	8692
5427	5117	13403	7811	4249	593	4853	14111
13692	6445	9284	5992	8017	4232	11080	3235
13930	3488	13178	921	4876	12423	11853	9673
3270	12681	11555	4396	11072	14646	12406	12042
5714	7332	6697	13277	13963	550	1513	4464
4541	5238	276	6544	7410	15267	865	10556
4444	8562	286	4577	13339	13459	8533	5953
573	7912	16	868	3472	12005	12882	8723
12002	14358	5705	4842	10440	3107	8718	8241
11574	4233	11024	10295	4947	6873	7482	13051
14831	10115	6244	9540	2230	3464	3705	9902
3326	7002	804	12552	13741	14233	8520	2580
3987	8385	3449	13418	2994	12453	6910	8538
2172	3320	12423	13033	13544	6555	4409	5279
14070	186	11905	6047	6422	5986	6440	14575
4690	14243	3050	7453	6183	14757	3467	13142
10933	762	6108	7728	9664	5018	4499	7872
7126	7306	1983	6345	4421	6570	13177	5240
3926	1830	13464	11256	6140	813	991	369
12101	11280	1859	10085	4957	767	8723	14029
5142	1206	10154	2471	9128	9975	11207	9652
14867	11686	6829	14934	2828	14759	7577	8776
3994	10156	9324	5354	10773	7569	9525	3194
7902	13340	10390	15226	9396	863	5006	12793
6400	11684	2590	8458	9104	15010	14553	3612
8380	12699	1399	5791	11195	8775	6634	679
10727	14069	14859	298	8082	1839	10816	6298
11625	11633	12955	11273	11971	7359	4347	469
3483	2700	411	6912	12284	5205	5450	262
11586	8869	6298	4074	9186	12476	13239	12972
2319	9257	5045	3764	2654	3730	11773	11472
13082	8025	3431	5895	5091	6494	6759	1858
3977	5040	4033	11877	11695	11289	13296	7327
14057	3721	9699	3219	8659	10322	15415	5827
7649	7520	1285	11559	5314	15410	1434	15243
14296	13292	5507	8162	7145	8222	9894	11218
2947	3152	4485	2016	13798	3391	5500	1793
1901	12281	3397	6162	9889	6652	13193	12171
13234	14489	10295	13840	982	12553	13164	10915
6462	466	2504	9984	7157	2501	14697	7593
10645	8368	6650	2615	3996	6964	14450	441
13116	14474	9827	13204	1693	11218	11018	9643
5134	12098	7539	11239	8069	9075	13591	8042
7746	15253	7322	1689	3107	3398	1216	14788
9846	8745	3193	14305	787	11929	4420	10817
9546	8241	11985	13649	3097	11712	3833	14348
9622	14659	1275	3112	14165	7789	5918	10613
3603	9522	6827	10801	3717	1372	4592	6699
7718	10558	2842	9954	1073	12366	15055	1915
5339	5789	9151	8263	15052	15049	12368	4603
4089	13489	11729	14988	10474	9910	1405	7456
2718	896	3055	9304	12739	2521	9183	7200
13894	12412	10097	4929	3382	4545	11764	12679
9573	13985	13556	6887	1789	11765	2724	5466
14345	5729	2069	1987	11030	4438	4718	1748
2487	14189	9883	13942	10978	8146	13296	2468
10853	7518	5835	13988	5180	10311	1432	8713
14176	8633	5443	14986	2193	7995	5001	5698
2488	15197	9421	8257	1322	8376	11079	13272
9920	9434	12472	4597	6346	9138	12385	1073
14988	14397	12754	3150	539	1788	9156	12067
13763	13955	2298	12757	11946	13184	11432	10511
9569	10157	3660	10077	8081	6703	3804	14581
11306	8327	4451	2357	5030	5078	12524	2807
11846	15103	3456	8126	14926	9855	14669	3755
392	1405	7711	13467	8432	4734	2900	13544
11967	13764	4276	3308	8892	8110	6015	1958
264	6721	12482	12670	3753	9450	3889	2710
11768	4303	1792	8687	4735	6031	7481	5812
2451	15014	3640	7823	9138	5790	14566	13379
10068	7434	15098	7730	184	13678	12712	3568
6528	13720	5291	11814	6829	4409	4983	1332
11747	6601	11520	3683	759	13349	4619	4525
544	13480	8364	5881	9028	13881	13537	10949
1478	3673	11258	13240	7521	13732	10611	13271
14914	10363	7361	10217	6004	12043	10336	1931
8948	1530	10332	10071	906	11485	2115	10403
8447	8795	1389	3825	11804	7592	8232	3465
14572	1842	9490	1460	4830	13693	15197	3804
5560	11013	3331	5391	14139	9239	11304	10926
10150	4675	6488	9178	4864	14650	8364	6271
11157	11230	8547	6945	9185	7766	6978	3181
13541	5918	7774	13429	622	486	10840	1360
5300	11155	10231	13570	13954	9390	13637	3522
6872	2530	11164	3672	12896	1104	2965	9862
5566	10284	6593	14784	6234	7680	8517	5727
9200	5813	7460	5152	4868	4428	393	15052
1317	148	2496	11292	11067	7325	7242	7015
903	2766	5495	11484	14520	12751	6486	14464
12599	13081	7513	3096	9839	8842	1886	8879
10756	5829	6259	9488	3955	1879	9274	7076
14035	9931	1194	14619	12409	2146	9328	8960
3847	6358	5550	7068	2265	15150	14074	2925
9433	6506	4543	8502	7077	12903	3644	7160
2499	2326	7007	3392	2881	231	2202	8281
3945	715	5235	1519	13487	5728	5370	12146
15258	13873	15408	6847	12758	4683	7950	8028
10443	5661	8644	10034	3259	2857	15035	9899
9773	13235	5559	2422	11241	12383	6980	1704
8749	6957	300	11692	7941	10410	12656	13261
14409	6311	12237	8526	1105	9621	8834	6034
11666	14343	7957	12820	9401	8850	13600	11741
12831	2179	10397	9413	10137	11860	2343	8000
14920	13123	15341	895	15333	11593	14593	10983
6089	12762	3113	6549	5916	12317	3241	724
12550	14870	5776	7179	4309	5959	14320	7234
5280	1704	4053	2132	7925	8261	6497	13524
3010	3786	10677	12081	7755	4039	7840	13522
8212	1554	4201	9691	7972	3954	1763	9131
9755	12981	4018	13789	129	5898	9545	6419
6691	10272	4965	14154	4357	17	11880	9801
879	6237	10585	14143	2608	515	12502	3205
8610	4620	2226	14412	13557	7094	14854	14859
11641	3167	12768	2057	10157	12402	7641	4613
12244	4624	565	553	12194	8103	5996	6846
13581	14516	8455	4804	7072	60	10876	9428
500	7876	9478	3757	6726	2346	14456	104
14676	4218	737	11570	14776	8271	597	9977
6444	10458	15006	4294	10624	12582	13530	10609
6290	874	960	7534	14889	13325	10977	4541
8086	11447	6009	2566	1179	7582	3877	4582
2088	13122	3211	2218	462	4686	14434	10829
6864	10064	8234	13432	217	12103	7506	4973
7524	11239	5044	3483	2580	3303	15061	14128
9645	5331	4366	13244	14170	7507	8844	4096
12491	14654	10211	96	6578	4860	6062	1128
10067	15152	8326	13762	13881	5896	7759	3785
11424	4772	7085	15119	9507	9976	10425	8329
14707	5492	879	5835	14139	6305	13743	12331
584	651	313	13764	5333	9269	3424	7809
7489	10606	7816	3413	3315	12847	3123	1849
13329	3072	3668	521	14475	14465	3741	12361
13376	3281	3994	9613	14665	660	10191	8060
9810	14111	12907	818	1802	2092	9610	15355
14727	3101	7336	11071	11951	489	14723	204
13010	1329	13859	14525	5487	6657	14553	282
4194	189	15009	11142	6791	4972	7301	2027
8738	1763	14893	1996	5462	726	15161	4940
3304	11307	7068	3584	435	3044	1646	13808
14397	14829	11886	12174	2368	14948	12819	2862
7257	9313	1693	9281	13270	3294	228	14348
3800	644	1137	3915	2935	5143	6211	4704
6807	11684	9941	5758	9715	13989	6640	2198
7094	1466	1874	10521	3312	6029	1376	2376
1789	2133	2307	4306	10095	3914	8719	14046
11275	14012	68	5057	4168	5802	3644	6435
15107	7010	11443	8103	13010	5486	6282	5032
14566	14720	6445	13073	1699	2270	8266	2722
3175	4150	13666	1622	1647	1149	11520	14950
6349	14360	14560	10666	1511	5228	14771	6339
10844	4313	13651	13003	4825	8591	11256	12567
3102	8692	15092	4849	950	14483	4641	1903
4600	7311	12209	13304	4940	1059	6656	3437
4315	6384	3566	12963	8483	8566	2491	2695
15350	6935	8385	5822	3740	12247	9357	11120
6854	14911	12633	14390	231	4245	2518	11408
10795	6992	2826	2064	497	12525	4801	10754
7250	102	13041	12707	5177	382	13232	8960
1211	12126	11040	3485	5354	2695	13182	652
10188	13412	14783	6740	9063	10270	12399	6807
12589	3195	8013	1219	7289	14732	1051	12456
5908	4854	7046	1919	2123	7793	11865	7496
9089	15328	9754	13821	4937	13173	6582	14737
6342	8829	12680	7861	12880	2942	5782	4803
7266	3344	4303	14784	13295	1878	8422	6196
9111	15409	14494	12964	9039	3112	2982	4549
6763	14686	13765	12105	9560	9709	3788	12305
9821	15129	7101	14396	448	10916	2028	953
3546	14720	11984	12560	6853	12770	5284	13503
7703	4120	9718	12295	12635	2008	3593	5526
13541	285	10660	8412	8340	9960	3349	14558
9172	12917	11476	8001	780	3921	13423	12271
1072	14482	2872	689	4981	11909	4171	8488
6111	15137	10159	15347	8979	3137	8270	13403
5090	10168	14809	12479	7586	7678	15154	10353
11794	2143	3475	674	11977	14118	7657	3003
3630	7235	765	4531	8767	10240	11675	909
1420	5439	11419	3363	15073	6073	12888	3137
2929	14159	10861	8035	3899	10714	10115	7232
13450	2439	3437	407	10813	13586	10582	10385
10924	4763	9448	12647	6436	10868	12032	5795
921	14908	3677	13988	12855	10681	6981	9088
578	12956	1324	7517	11192	4228	9858	14602
3507	8187	7395	9524	12672	12812	15299	4282
7494	7478	8666	7486	10036	15199	5841	5453
9276	4769	1237	11505	2714	11996	1418	3819
3039	573	1436	13861	11006	3141	12773	7375
12035	8894	416	13807	10628	9479	5988	94
12797	8893	2939	10782	9342	288	7074	10082
3910	4936	8977	13108	13162	6395	1430	12103
4043	6633	7553	12987	15370	1499	15051	12463
3153	7494	14038	333	802	7138	6731	5096
3789	7035	7243	11860	4458	8168	12105	7418
3367	2654	5233	3399	5811	5943	11212	189
7885	10213	11795	3207	13869	89	12801	3467
5054	11994	7247	10976	2122	2776	14606	9378
11943	9377	6814	8316	12791	2567	52	9778
1717	13134	2130	13304	12939	5677	1774	11912
11944	3194	8055	14056	11589	3797	10552	4770
2576	12255	816	5437	10799	11997	2432	1644
878	14879	297	2007	8650	11254	11828	2727
11338	9173	14973	5486	2066	6178	5860	10236
2109	5231	14970	2338	7650	2259	14756	11992
15158	7637	4644	3459	4319	5038	10607	15183
12652	12539	311	11508	5537	14314	5304	15138
2037	10178	3654	8109	2094	14181	4831	6634
1166	9913	5719	5736	15375	7344	7749	13836
8232	3588	9917	9853	12205	13242	15286	9625
7175	10542	6951	9349	5637	14555	687	11148
8525	3283	15401	1382	3874	10504	12870	1418
8477	11429	9254	7829	44	7265	1562	410
12954	8878	7013	9782	900	11252	3683	8811
10537	13036	12725	12021	2025	3490	2340	9047
3066	10540	10929	3522	14273	13323	14025	8175
10547	12580	5944	8105	11424	1440	4349	2289
6175	15047	12092	9276	1633	12009	13298	11954
15031	13943	14301	7508	3803	5502	8282	2950
4625	288	9898	9408	14138	2527	12253	1768
5978	5178	8018	12298	4730	6999	12059	4205
1906	13828	1770	10305	12002	12533	10555	13636
2325	7981	5303	549	7591	13156	10931	13057
5037	1679	11095	15409	14804	9497	10481	11227
1287	12273	13674	10020	7183	10995	14473	5548
4705	7961	9804	11188	10099	6370	3418	14214
12980	5557	4341	8430	1509	11739	11933	12120
605	7348	3496	11937	2028	1408	6082	10312
622	9551	9978	7694	152	15177	473	10735
2307	13562	9797	9894	12218	4189	6024	6634
5289	7730	10056	3925	9822	10760	13257	9330
7169	6953	2516	5907	8245	13802	1791	6473
11310	14609	2181	2667	4422	259	2295	4560
12128	6407	12699	8397	6457	7562	15201	1604
13014	2427	9541	11319	9576	2222	2901	1307
339	11476	7346	1457	4332	11143	14789	1187
8926	6115	15230	5347	14615	14305	13140	1652
2614	4052	7569	9390	10336	4516	9026	6885
9388	2873	11313	15016	3300	13592	9538	10737
13458	10556	3102	14187	9554	2766	6106	11510
6134	14679	6945	6567	8129	2525	13480	14625
3344	11496	3657	8240	2088	2231	10241	6856
8651	9858	10131	8822	12820	9742	6178	12392
4686	3185	2668	7827	867	571	14548	8270
5152	13362	13007	5645	4665	10583	9830	14180
9458	9990	13344	13166	2359	1338	14371	3175
1999	6498	7357	14255	6618	2058	5004	10710
4320	695	7484	13209	3789	8880	3833	5671
1332	3768	5997	14357	3675	8919	14548	4668
9484	5497	2565	7575	89	11581	1753	5176
11003	9937	1101	13329	13564	318	8942	15008
6319	10791	11229	2553	11277	2587	11393	3831
1020	13869	268	14583	13340	6714	5178	11270
5111	5938	11477	1366	12956	22	4758	5151
13359	11796	5098	13123	3428	11673	2598	14122
12723	5346	5114	171	7635	3261	6882	13276
10741	10454	13999	6846	6363	6631	14616	2180
699	8402	15051	12986	14239	2960	13692	9271
7435	12397	9288	8977	8128	10289	838	11383
5607	9430	2760	1399	14539	11285	6733	13703
11406	13955	2292	138	13860	14939	11824	8711
9278	12998	4769	14459	11820	13348	9108	5447
3714	10880	3541	5736	4124	2095	7506	11918
13393	10265	1981	7448	3662	4595	6779	11393
1412	5959	7265	5110	12463	12672	1386	13008
2876	6970	15171	661	6489	246	4867	11676
7626	10302	2101	10530	1524	2111	11293	6855
3090	4820	14691	296	1783	13220	4824	9995
2614	8409	11242	4416	5295	10287	10686	8824
7091	13117	13015	7767	9165	11429	14501	4758
11706	11965	5067	10781	14440	5266	10438	3461
5538	5082	469	4056	10670	9943	12070	15124
13851	13404	7606	9074	9246	2519	15159	9843
12305	5096	9213	6905	2844	1962	11988	8790
10031	4090	342	11446	14245	5178	13751	8538
14069	6732	15263	6968	5722	14567	15346	5170
6370	6536	8973	14770	5685	11070	5438	9936
5326	4946	5821	2606	6871	4427	14377	12168
3169	4925	15221	8656	10710	10233	3761	5523
6549	1013	4894	9163	10200	8027	2011	3794
9749	9653	7806	7677	7118	12290	2222	14391
3029	9387	8576	10658	893	9081	14208	11389
391	9771	9048	13872	6390	8995	9955	14715
5605	2386	230	6652	3036	10880	7977	12222
9402	6321	7379	4243	11957	2213	10941	5370
12619	9080	3726	11191	13618	7939	7885	6979
2007	8605	13095	3754	14996	8622	4274	14564
11587	2170	7986	2993	14660	5048	2752	8448
1084	11757	15294	9739	14001	7118	13711	14359
2477	3608	7151	1845	10976	9787	10845	13383
10065	14890	15030	3131	263	12441	10912	11828
13595	9294	6028	11104	5988	13687	14878	6272
2136	15059	13224	5207	14284	11848	7061	13267
146	9569	13362	7432	7890	14316	2515	8010
1869	12434	14650	13598	6350	14249	11605	12748
1523	7022	14064	7953	1170	10793	15306	7403
8053	14177	14883	10157	2278	12015	11023	10950
5529	10110	5515	14472	10530	4882	5226	1991
12004	12516	4540	3663	3342	13382	597	13549
4199	3618	12580	8505	12109	9619	13510	7260
4905	7558	3128	7670	9876	7333	1213	2723
365	14924	12632	7947	1492	1009	8739	9446
3894	2402	474	7793	3466	793	3289	1495
3533	4237	13442	13621	13164	5606	4960	8015
7396	13666	8756	2771	4770	885	10191	13954
13666	327	458	108	1407	5103	10888	2056
7242	4342	7170	816	13269	8336	12514	13866
6277	5782	6495	9523	10528	8984	1986	3008
5451	1746	7947	2019	10578	10116	11382	7621
14160	9549	7552	8244	1749	14424	2741	5635
11602	11556	481	6349	13731	1349	547	11256
13282	5579	5965	873	6065	4498	4642	6518
1958	594	6549	4844	10786	13566	6847	3181
9282	3091	12633	1893	12119	8070	8792	8276
4058	3138	747	14966	12852	14666	10906	12103
6112	15132	8082	1418	6744	15226	5523	13799
2198	15206	6591	8671	612	4430	9148	11894
9849	2859	998	7521	11498	12698	13932	3641
5540	4370	11535	4148	10486	3199	4598	14618
7625	7903	35	1408	10063	10543	9332	7097
1959	12909	8941	2244	14955	8437	6363	5015
8409	908	1261	8259	4008	11753	10318	4475
10720	13158	6560	3466	1670	7385	275	11819
534	14340	12288	14025	455	506	10661	14469
5499	3950	13452	6430	5666	11864	8210	2057
6924	4229	512	6100	3310	6945	1572	10353
4056	3923	9490	10470	4423	12571	3997	7666
7395	1191	11858	4784	5628	11866	15186	9729
8179	3846	7451	10118	8970	3681	14668	1670
6675	1477	12394	3304	7172	3513	3547	10832
3020	7380	11856	3302	1513	14860	15073	2146
11070	4896	5524	14195	530	14848	1878	11058
6795	8016	9245	13483	3420	10760	8937	7491
6409	7114	13811	2748	10221	12295	3651	15074
5413	757	3735	6837	11036	4254	1489	9139
3122	1291	5955	11075	8472	10557	12042	1981
14283	493	9305	562	8200	5345	8889	11799
13383	3474	1137	8564	14608	8922	5089	13054
1906	10890	2818	2105	7723	7537	11015	6865
6460	8832	11569	811	2613	3566	8780	14898
10022	11019	64	2859	7045	12364	14483	8393
2867	4618	1868	10787	10419	11027	2627	13407
13595	1153	42	3214	6058	12493	637	14864
12539	1870	6024	13332	14482	4202	10649	15400
365	10463	11672	2377	11946	10524	3289	3218
7291	14411	746	11691	13038	13767	13405	14445
7803	7681	5949	8893	12113	10676	13627	7350
13097	1536	3779	9120	14594	11172	6179	6609
10673	11333	13350	11402	4159	13336	7191	15286
2776	10524	14771	5	10212	1565	5968	12798
6695	9623	15317	14098	14316	5183	222	2066
3878	10366	5715	12223	7191	4928	9804	15213
2331	13537	12899	2353	15137	13928	14004	13091
1185	11421	12214	15378	9333	1225	4812	13902
14149	3134	679	4701	7664	10146	11495	134
11911	189	15003	11219	9670	8187	763	14897
5029	8695	1349	8853	3305	7202	680	5348
1118	1877	4781	10292	3708	7224	558	3649
14126	2957	14676	11114	4415	9043	11588	13506
4376	10554	1951	3134	11619	4254	174	10933
10046	2741	11929	8816	4341	13110	5044	1646
14399	12730	11431	2065	1927	11921	5615	2101
8177	5372	6562	759	11071	12364	4430	3482
8952	10512	6062	14981	6625	3397	2223	10112
3944	3979	13194	10513	13132	7714	7646	7852
9727	8040	6469	8500	2741	6927	12988	10673
13739	6603	5590	7857	3243	5884	4073	5891
6746	11097	3527	9756	14977	5413	4059	11507
9124	983	4829	5852	12034	9196	6773	9186
770	7944	11515	3250	8475	2315	3411	7076
5924	1419	13219	2646	11330	1533	12387	1532
13994	7475	7689	1005	4576	11321	11026	5870
402	3064	11224	4520	4914	11256	9287	5254
14591	13159	8908	5460	7396	10246	13038	10918
6363	6452	1536	14029	6597	8769	2584	9305
2291	5007	3231	10801	5860	4627	11243	13645
9191	2450	4908	7953	9720	13642	3955	5974
13858	7595	5491	2477	7758	5949	11194	6666
5565	10487	8051	1753	15220	2877	1685	8511
2682	4409	9121	10913	9597	3347	14852	6836
12564	14532	6761	10440	10726	4746	14945	13682
263	6610	13694	9911	4038	2400	12072	13013
6886	10680	13580	11259	4971	6981	5337	11662
2258	8523	13365	4088	12159	2039	14644	12935
10936	9873	10052	522	14948	4172	2707	12280
1176	10194	11690	5686	13679	13336	10153	2873
4714	5045	7382	14851	7764	5633	1145	4586
11314	11996	12420	20	12619	7078	4062	12751
14185	11701	3671	12366	149	9708	4196	12842
10144	13108	4383	14558	6866	5356	7214	7165
10328	10355	8079	6527	3854	6090	11871	13365
8955	13435	6741	13413	14151	11279	11734	8188
5451	2925	6769	15347	7993	1296	5318	10018
10720	7622	14795	4113	2792	3430	4468	12877
5437	14528	3471	11731	7507	4446	6497	10390
6827	1704	2485	6529	9152	14974	3127	15142
2587	9355	9322	13705	12974	6716	353	1871
12701	1997	11771	8332	11127	8794	990	14249
12901	8126	13933	963	4435	15176	13655	2745
13700	1294	764	9131	12026	12326	9321	7097
6534	2842	20	11965	14821	10254	7660	13111
11076	6813	14344	11386	3576	9528	13826	240
3856	12696	13642	6688	1416	3566	13159	1373
1030	5776	626	4454	3257	7438	4930	7171
7544	12056	10175	4410	5679	10137	7009	12150
3024	8721	319	214	10124	3354	14913	3301
3565	3706	12930	4503	12419	14507	13131	705
4885	9950	7355	11816	9503	14726	3721	800
12433	8224	10253	2526	15108	7240	522	2924
14929	10974	9047	8420	14537	5139	14788	8291
6387	8056	11175	12725	6313	13465	11226	12246
2199	5749	14496	5815	4965	1888	1851	4659
12394	3628	11772	1076	14912	9973	6082	2451
15364	6030	7292	11399	9392	10048	7362	11270
3435	7553	11335	6216	8574	4550	705	8268
2597	4971	1691	650	13139	3077	5772	6305
3584	13528	6433	9754	5262	11131	9031	6294
296	2588	2384	2224	4737	6020	14599	10382
11038	2062	3672	12654	10492	6422	7334	3174
14231	1530	13514	14680	8370	14080	10834	6192
6339	2112	7866	10513	690	38	10338	8748
10083	3433	6375	10725	14249	4948	7748	11474
9394	3382	9787	9998	3282	7085	11503	9330
14580	3839	3394	7145	6443	14436	8597	10472
9041	6880	7971	8751	10657	10125	6224	7217
10113	5078	13139	9268	11410	13444	1257	11198
2149	14289	5199	5049	9547	7563	260	6949
1229	15096	1866	14029	11092	5168	12677	1089
15048	3914	3621	4527	13366	12737	12495	6374
4360	7144	12170	1661	11266	8960	14356	5620
5757	9434	1365	3782	6239	1597	4946	8751
14878	504	7808	1683	14300	1136	11208	284
7993	7973	8265	3234	3629	12270	12149	8152
422	9326	4476	4797	9567	4316	8225	1596
304	8422	10200	12954	8992	790	6365	13786
10491	3897	8192	380	11130	11369	3905	2131
5713	13601	13623	12319	12360	3477	14563	5976
3698	4852	543	14727	12428	7822	9387	1409
5290	10280	14792	14370	460	5260	5879	9424
14956	10870	11142	9153	30	2109	4104	13076
15298	936	9770	6863	12040	1977	8806	14626
1501	5608	4503	10552	14432	5017	13090	14574
9382	6555	2880	6363	6318	12488	9538	13557
13521	7770	1642	8809	12851	721	14460	10999
15216	6604	4521	12729	14834	11728	3146	13750
6632	2751	1778	7592	2087	13134	5711	10682
7752	11895	4201	4380	4341	5719	11116	8661
8206	11977	14888	7315	12697	2908	5966	7601
3971	6456	6514	12525	1178	8625	2812	4841
4532	9763	3192	9948	2935	8137	11491	13891
1956	14902	3492	14408	953	1546	8548	5564
11159	14654	5402	937	1884	12917	8675	11131
13034	6885	1514	12383	877	9104	12876	3663
3106	1685	6075	6758	2843	10874	13957	4717
10157	11587	508	1643	6942	7819	11887	6470
8984	4924	1093	4233	3503	5439	14967	7418
14149	2060	12595	11851	6784	14671	13057	5767
12898	11559	11508	11783	14080	2142	10311	5299
6450	8137	12623	12380	12211	4040	730	10734
10787	15282	9250	4909	9482	9071	467	2686
1108	6	12414	7323	5038	9344	10393	82
14418	10083	6502	7387	14354	9663	8530	5611
14286	11444	6670	12564	3600	13936	4382	11907
8421	8070	13449	8334	2447	13226	7731	3129
13438	12483	12093	533	5750	10626	14809	7179
6867	6070	9386	11622	2342	11751	3833	13141
4663	10445	11135	8683	8317	12366	2190	517
1265	7486	15152	161	1038	6524	9663	4394
7905	12261	7730	13164	3742	10412	15396	8651
728	12889	3889	1222	5298	6971	1734	7499
4199	5039	1723	13822	15262	12040	2748	7700
307	12494	7254	4119	5419	7620	3153	1544
2871	4892	11237	7067	5977	5494	14297	13194
7738	4898	8452	1326	3030	1535	11649	6927
12156	985	850	12290	3855	7343	14003	11438
12605	9536	7128	4969	14785	9433	8305	7726
2537	530	10153	5289	12196	9396	5742	8502
464	10583	291	11665	7052	3586	1660	9067
